customer_id,recency_days,frequency_annual,aov_inr,ltv_inr,discount_code_usage_rate,cart_abandonment_rate,app_channel_weight,web_channel_weight,desktop_channel_weight,social_engagement_score,marketplace_purchase_share,age,gender,city_tier,browsing_search_interest,ground_truth_segment_id,cluster_id
CUST01538,8,9,1610.0,20414.0,0.4607843019096241,0.3432840500528249,0.6753505549515717,0.2690810799732715,0.0555683650751567,0.8792478423434603,0.2227566511848658,20,Male,Tier2,"t-shirt, sneaker match, hype, streetwear, cotton",2,3
CUST01539,36,6,1540.0,7316.0,0.293143433024409,0.1054928257228569,0.1746133339531324,0.1047466739962036,0.720639992050664,0.3427797234049818,0.2581612246765382,35,Male,Metro,"early access, repeat order, exchange",4,4
CUST01540,10,1,1200.0,930.0,0.4402690190915392,0.2178486262173411,0.7483398817887528,0.101975276647557,0.1496848415636903,0.5713966845726601,0.2264375877457353,20,Female,Metro,"free shipping, order tracking, collab",2,3
CUST01541,56,8,1750.0,23484.0,0.2222943033195204,0.1106709604711962,0.678805164704509,0.2275706173065462,0.0936242179889449,0.2589977543590541,0.1470950373821442,36,Female,Tier2,"festive, usual size, repeat order, kurta, membership",4,2
CUST01542,41,1,1080.0,2293.0,0.4476532647925224,0.643294114430017,0.4730522934468793,0.2623645857612753,0.2645831207918455,0.7660484340946585,0.3686359956897805,30,Male,Tier2,"cod available, reviews, still deciding, fit check, return policy",3,6
CUST01543,50,2,2970.0,13159.0,0.2450405262658534,0.2916535054980126,0.2992861498862462,0.2842994795729627,0.416414370540791,0.4106846241647682,0.6916238089213971,34,Male,Tier2,"festive, diwali sale, saree",5,6
CUST01544,16,14,540.0,20906.0,0.6211543205695432,0.379977224003264,0.5725007580873795,0.4241071085918904,0.0033921333207299,0.4953517474407988,0.5911929100683837,35,Female,Tier2,"combo offer, budget, limited stock, flat 50% off",0,0
CUST01545,52,1,1820.0,3646.0,0.177307858737273,0.2704770404216608,0.5194583990940982,0.2524917890325032,0.2280498118733984,0.3833051148452414,0.2923213714418747,41,Female,Tier2,"repeat order, order history, early access, new arrivals",4,2
CUST01546,51,3,960.0,3002.0,0.626257081336565,0.6217020434867018,0.3392886738512684,0.3958810502525587,0.2648302758961729,0.841398231099164,0.5285898115664193,21,Male,Metro,"referral code, new user offer, order tracking, first order discount",6,5
CUST01547,16,6,660.0,3247.0,0.7784464960398847,0.5919990671719804,0.9232400217943002,0.0586739807787689,0.0180859974269308,0.6370690446263153,0.5233638091188882,25,Male,Tier2,"coupon, flat 50% off, kurta, cashback",0,0
CUST01548,62,1,1160.0,1305.0,0.7034859016470809,0.4688038811852132,0.5626676810483369,0.3429572909084055,0.0943750280432576,0.7499018096525303,0.579283857389499,18,Non-binary,Tier2,"insta finds, referral code, first order discount, influencer recommended, cotton",6,6
CUST01549,53,6,2070.0,20362.0,0.1918255808266731,0.0384220748688979,0.4599871495652212,0.5306323762508329,0.0093804741839458,0.3974005164653563,0.1950012739925272,24,Male,Tier2,"size medium, loyalty points, membership",4,2
CUST01550,46,4,2200.0,18090.0,0.2281427976956581,0.2528406843751197,0.346399003918028,0.5319283538410788,0.121672642240893,0.537094913761518,0.4212095865408384,31,Male,Tier3,"size medium, order tracking, family pack",5,1
CUST01551,12,5,580.0,5378.0,0.6776015948463595,0.4626540352930106,0.599517901081216,0.3422576650978959,0.058224433820888,0.6459128908982407,0.3592911302505134,33,Female,Tier2,"bogo offer, capsule collection, discount",0,0
CUST01552,113,4,2880.0,29555.0,0.0947418230930752,0.3755782606830412,0.0243145350519742,0.7854788657933983,0.1902065991546274,0.4714572293820107,0.472299167208205,40,Female,Tier2,"diwali sale, ethnic wear, occasion wear",5,6
CUST01553,9,4,980.0,2992.0,0.3900246192941573,0.5129094703525544,0.6395586528289013,0.0989870556782246,0.2614542914928739,0.8293887481987884,0.3177825838496044,25,Female,Metro,"streetwear, hype, collab",2,3
CUST01554,7,28,1360.0,50491.0,0.3996366546024175,0.2300759390830373,0.8443260373760116,0.1046492053153361,0.0510247573086521,0.6157713527636403,0.4020656914032574,34,Non-binary,Metro,"oversized fit, drop alert, trending now",2,3
CUST01555,22,9,790.0,13482.0,0.7287109425558185,0.3391277040692931,0.8495123966462701,0.1282040249317076,0.0222835784220221,0.6456102895496347,0.5688054421701987,33,Male,Tier2,"exchange, clearance, discount, lowest price",0,0
CUST01556,50,1,1530.0,1124.0,0.1615301238146492,0.5009469224744765,0.6458207926520972,0.0581037646154417,0.296075442732461,0.8224129441467452,0.4534679464504849,25,Female,Tier3,"reels, referral code, exchange",6,1
CUST01557,23,6,2100.0,21442.0,0.3732579965503813,0.408314931834388,0.7145779250545315,0.0654247652001096,0.2199973097453589,0.6434658476802952,0.2718690603528161,18,Male,Tier3,"fit check, drop alert, restock alert, oversized fit, compare",2,3
CUST01558,43,1,1180.0,2179.0,0.5915490214720847,0.8604034057928481,0.3702714099193176,0.513227993886069,0.1165005961946133,0.7080381753496263,0.3543966719361093,42,Female,Tier2,"size chart, wishlist, reviews, compare, flat 50% off",3,6
CUST01559,33,6,1190.0,15122.0,0.3477999948292574,0.6798232961241502,0.3649373035944195,0.4638984287773843,0.1711642676281961,0.6365532971144078,0.3850259415166923,29,Male,Tier2,"combo offer, fit check, reviews, still deciding, cod available",3,6
CUST01560,25,7,640.0,8887.0,0.7444407984832219,0.3816840869795676,0.5617149818271371,0.2703502291988049,0.167934788974058,0.5141618657530239,0.56667755857731,23,Female,Tier2,"sale, clearance, full price, cotton",0,0
CUST01561,43,1,720.0,1486.0,0.5814313817736719,0.3362296345521909,0.5167788526588981,0.1414982218800509,0.3417229254610509,0.6004616080333607,0.5719714221115934,18,Female,Tier3,"reels, saree, try first order",6,1
CUST01562,10,1,1500.0,3275.0,0.3380052235273912,0.2435495206045469,0.6259401637020231,0.2397491315510047,0.1343107047469723,0.7521920467149842,0.5059271021273106,26,Male,Tier2,"exchange, repeat order, kurta, sneaker match",2,3
CUST01563,18,4,690.0,3277.0,0.768749193913412,0.1982660104895845,0.7622258369813901,0.2120009678258444,0.0257731951927656,0.6324992694795561,0.7310407426954063,24,Female,Tier2,"combo offer, clearance, cashback, size medium, t-shirt",0,0
CUST01564,11,3,1550.0,5929.0,0.5169879010186219,0.4502938197237277,0.5687850989311746,0.2294567803341987,0.2017581207346267,0.590430392534514,0.1993568121338747,25,Male,Tier2,"gifting, streetwear, size medium, sneaker match, oversized fit",2,3
CUST01565,60,1,1250.0,780.0,0.555141556913274,0.5522532988676438,0.3192087882751684,0.3613405519879454,0.3194506597368861,0.4818423809139487,0.48062161290438,19,Female,Metro,"still deciding, try first order, cod available",3,5
CUST01566,52,4,2460.0,14900.0,0.0707810880182598,0.0722268418509002,0.5480248557204049,0.2262007395263315,0.2257744047532634,0.5069423935229683,0.1014518504480269,36,Male,Tier3,"new arrivals, loyalty points, favorite brand, restock, early access",4,2
CUST01567,46,7,1900.0,24810.0,0.1972490650550126,0.1917795831806442,0.5191637561881703,0.3222077956457101,0.1586284481661195,0.3265068950916916,0.1798105742104669,24,Female,Metro,"usual size, jeans, new arrivals, still deciding, restock",4,2
CUST01568,59,1,1430.0,3216.0,0.4036276306620556,0.7088449665193346,0.244108464852476,0.4782752499103295,0.2776162852371944,0.5784420527158929,0.3762547367895887,18,Female,Metro,"insta finds, influencer recommended, reels",6,5
CUST01569,27,2,790.0,2076.0,0.6062177939258685,0.5575266779124385,0.5439729714368434,0.3097506072770676,0.146276421286089,0.6153004578590195,0.5138428066220128,45,Female,Tier2,"order tracking, cod available, fit check, wishlist, restock",3,6
CUST01570,49,15,1990.0,38131.0,0.308629032546278,0.2913985105517862,0.2657264876462468,0.7034890812711566,0.0307844310825963,0.7484783472979585,0.4973360323245379,32,Male,Metro,"festive, ethnic wear, sherwani, diwali sale, wedding collection",5,2
CUST01571,35,6,3560.0,27649.0,0.095803740931697,0.239002215710167,0.2312170280796738,0.4036339601545362,0.3651490117657899,0.142614216435097,0.1165831967719791,34,Female,Metro,"luxury, t-shirt, made to order, size medium, free shipping",1,4
CUST01572,39,1,1160.0,1996.0,0.2742472764550252,0.7356248012108823,0.3907925698990033,0.5737106197741064,0.0354968103268903,0.7289457719471872,0.5337391977187483,26,Female,Tier2,"size chart, reviews, return policy, size guide",3,6
CUST01573,42,2,3520.0,3814.0,0.2009943881067009,0.1051712060337022,0.1607130814579383,0.6413536509925093,0.1979332675495524,0.2559316236359082,0.2013548961174431,37,Female,Tier2,"cotton, exclusive collection, designer drop, influencer recommended, luxury",1,4
CUST01574,62,1,1370.0,2884.0,0.5152531912427426,0.4236055989308566,0.5780440776734891,0.1581353135042263,0.2638206088222844,0.6106245664657889,0.4625116459740895,21,Female,Metro,"reels, referral code, influencer recommended",6,5
CUST01575,42,1,1030.0,1228.0,0.3506573115634278,0.6222619261273813,0.1154750510010644,0.1612974398370063,0.7232275091619293,0.5898934824445249,0.385080439404023,45,Male,Metro,"return policy, jeans, ethnic wear",3,5
CUST01576,46,1,990.0,1880.0,0.5332492032858653,0.3583055802622344,0.4755619950627602,0.4371702068834699,0.0872677980537698,0.6644582977494836,0.6877861159222939,20,Female,Tier2,"influencer recommended, first order discount, free shipping, welcome offer, unboxing",6,6
CUST01577,74,1,900.0,561.0,0.6196166361415886,0.567470971539455,0.4606064589669095,0.3553481376534285,0.184045403379662,0.8482479896060752,0.5213184432284574,18,Male,Tier2,"insta finds, size medium, trending",6,6
CUST01578,23,4,930.0,7506.0,0.7042482568183704,0.7497780855156898,0.3493591534274975,0.421362745744791,0.2292781008277114,0.447524690423815,0.5800750699775137,19,Male,Tier2,"combo offer, exchange, sale, lowest price",0,6
CUST01579,11,8,680.0,10115.0,0.765253896870517,0.3704006163486522,0.6718423130443408,0.2958782567577219,0.0322794301979372,0.7334854416123635,0.850260319543849,31,Male,Tier2,"membership, sale, discount, new arrivals",0,0
CUST01580,94,1,2510.0,3293.0,0.2291960940983759,0.2013371555488713,0.6725070118473606,0.2950315919026741,0.032461396249965,0.2673255404963862,0.4564998225952736,43,Female,Tier2,"jeans, festive, diwali sale, occasion wear, family pack",5,6
CUST01581,7,7,1080.0,4502.0,0.4375343780446847,0.4029546810260775,0.7987319374846263,0.0810672995227727,0.1202007629926009,0.8748913260749049,0.5464986409778967,26,Male,Tier2,"compare, fit check, free shipping",2,3
CUST01582,11,11,680.0,13067.0,0.8152608243974603,0.4421227634211239,0.27302829040497,0.7093346891688396,0.0176370204261905,0.5400053320995719,0.6345828414503077,28,Male,Tier2,"clearance, t-shirt, budget",0,0
CUST01583,46,2,980.0,4614.0,0.4905050442774421,0.8069624263962989,0.5882846938740001,0.2377960061117898,0.1739193000142102,0.6563893623321229,0.4010480132905567,20,Female,Tier2,"fit check, delivery time, size guide, return policy",3,6
CUST01584,50,1,4330.0,7037.0,0.1854278022428852,0.1077694352790987,0.0468885369895837,0.6260883701491975,0.3270230928612189,0.3495131800028428,0.1729192429738925,32,Male,Metro,"t-shirt, designer drop, size medium",1,4
CUST01585,35,7,1640.0,23127.0,0.145693230998807,0.1206274327395835,0.5817706360806286,0.2256311593212908,0.1925982045980804,0.4084558866586196,0.3487965651583808,41,Male,Tier2,"welcome offer, new arrivals, favorite brand, early access",4,2
CUST01586,18,7,630.0,9447.0,0.8358824034399405,0.4211550327231324,0.6461711412305406,0.3285841045828457,0.0252447541866136,0.6264179739936244,0.7163093432792079,21,Male,Tier2,"bogo offer, cod available, t-shirt",0,0
CUST01587,23,3,730.0,3037.0,0.6688812288879546,0.4328438342410233,0.500529498844112,0.4393044755014549,0.0601660256544331,0.4386909374052335,0.7601562221181639,24,Male,Tier3,"clearance, coupon, sneaker match, size medium, cotton",0,0
CUST01588,13,6,1910.0,30003.0,0.41775674945044,0.4185051399636371,0.7653179026391856,0.1546767122953421,0.0800053850654722,0.8175214160804927,0.2106472406627229,19,Male,Tier2,"budget, streetwear, restock alert",2,3
CUST01589,11,10,1200.0,20812.0,0.4388954805902943,0.1720494450091332,0.2872450764780727,0.506356760751746,0.2063981627701812,0.9209812416028615,0.1471433264414431,18,Female,Tier2,"sneaker match, order tracking, new drop, streetwear",2,3
CUST01590,9,3,540.0,1213.0,0.8084462640722949,0.1890644601460151,0.7810431605735284,0.1044607973032468,0.1144960421232246,0.7029262281027695,0.724945295679096,27,Female,Tier2,"size medium, bogo offer, budget, reviews, flat 50% off",0,0
CUST01591,12,5,1570.0,12152.0,0.4220176565156986,0.2031501584965842,0.5823952568380245,0.331875845514255,0.0857288976477205,0.7777308823586083,0.1688248830331004,27,Male,Metro,"insta finds, new drop, order tracking, trending now, sneaker match",2,3
CUST01592,64,1,920.0,2012.0,0.42055453213587,0.6079506719592326,0.3769437829182605,0.4018772383656137,0.2211789787161258,0.7143088836162623,0.3642829376826957,31,Female,Tier3,"restock alert, try first order, influencer recommended, new user offer",6,1
CUST01593,51,1,1840.0,4084.0,0.170798663947682,0.1668661090502868,0.5316479261997418,0.3925309822830367,0.0758210915172214,0.2995611053008066,0.2697603945435122,43,Male,Tier2,"restock, order history, repeat order, loyalty points, early access",4,2
CUST01594,75,2,3440.0,6143.0,0.2319711098798037,0.2815776915415734,0.0530503151944802,0.6067539368066972,0.3401957479988224,0.4929856583080048,0.5186259336141854,24,Female,Metro,"order tracking, kurta set, gifting",5,4
CUST01595,12,15,770.0,19278.0,0.7567718935135627,0.3645176371495274,0.7635923130785363,0.2316685363972611,0.0047391505242026,0.5678512465662892,0.6257617705403827,19,Male,Metro,"lowest price, budget, coupon",0,0
CUST01596,14,10,590.0,13594.0,0.7248076752652035,0.3345084581544044,0.8993701195102095,0.0751621761932063,0.0254677042965841,0.6426433223897794,0.8744289704530648,19,Male,Tier2,"streetwear, sale, flat 50% off, bogo offer, combo offer",0,0
CUST01597,16,3,1680.0,6655.0,0.1160233142990984,0.5104518724328084,0.8710028122173972,0.087291497377345,0.0417056904052577,0.8486412258662106,0.4103580770295108,22,Male,Tier2,"restock alert, cotton, drop alert",2,3
CUST01598,39,8,1930.0,20998.0,0.1354215885137631,0.2238590314040379,0.5715997405709987,0.3722330000489812,0.0561672593800201,0.2799100835001886,0.1937634344183733,27,Female,Metro,"my orders, membership, new arrivals, restock, t-shirt",4,2
CUST01599,69,3,1880.0,7742.0,0.3145155216836053,0.3364653591797298,0.3880543165170569,0.3544233783084934,0.2575223051744496,0.2419795387649083,0.3364865465389222,32,Male,Tier2,"loyalty points, usual size, my orders, membership",4,2
CUST01600,59,1,1450.0,2173.0,0.3995592536052113,0.5630177748194588,0.5725126573186954,0.2679356571085263,0.1595516855727783,0.6008338859755313,0.6246198701059469,18,Male,Tier2,"first order discount, designer drop, new user offer",6,6
CUST01601,23,9,780.0,6736.0,0.5250471412688511,0.2340439116481938,0.7088542434207299,0.2560661660612962,0.0350795905179739,0.3877519689135002,0.5615941393868286,24,Female,Tier3,"cotton, cashback, budget",0,0
CUST01602,8,10,1140.0,20541.0,0.5336404777268298,0.4086432889849027,0.3902803030540425,0.2461945777079848,0.3635251192379726,0.9268551133373726,0.5889729585123072,24,Male,Tier2,"restock alert, kurta, drop alert",2,3
CUST01603,18,11,720.0,15452.0,0.7741455216876505,0.3530308066223285,0.847744976661492,0.1340009453081634,0.0182540780303446,0.4943295539765877,0.6730668648338111,18,Male,Tier2,"bogo offer, clearance, ethnic wear, order tracking, cashback",0,0
CUST01604,53,2,1690.0,2650.0,0.4111819428329562,0.172681976397041,0.5157454768177492,0.4408394497058193,0.0434150734764315,0.3441579254440368,0.2596104837500778,18,Female,Tier2,"favorite brand, free shipping, loyalty points, t-shirt, early access",4,2
CUST01605,51,1,880.0,1171.0,0.4539164750472456,0.4827788146097276,0.3803362619021911,0.3283852447482661,0.2912784933495427,0.575566818331831,0.6580256073420511,18,Female,Tier3,"trending, try first order, insta finds, free shipping, new user offer",6,1
CUST01606,34,6,1560.0,7781.0,0.0734439188270117,0.3312904477302451,0.591638992541422,0.0503570357397897,0.3580039717187883,0.3291243651440004,0.0529667825764197,31,Female,Metro,"repeat order, favorite brand, usual size, restock, loyalty points",4,2
CUST01607,66,1,1350.0,2455.0,0.4226089327712121,0.6753918601622048,0.3648993596784712,0.3977928555649374,0.2373077847565913,0.4821818838852228,0.2578315739914597,35,Male,Tier3,"delivery time, size guide, return policy, compare, fit check",3,1
CUST01608,55,4,1140.0,8083.0,0.6662567395556095,0.3354121018352093,0.8210734969074331,0.1108702560672618,0.068056247025305,0.6345930439617371,0.3996546298195838,19,Female,Tier3,"try first order, free shipping, limited stock, exchange",6,1
CUST01609,90,1,1600.0,2220.0,0.3224090023013206,0.5875210560531586,0.3526095377587351,0.1425297429437697,0.5048607192974951,0.5126726883856506,0.3308737709409834,27,Female,Tier2,"wishlist, cod available, size guide",3,6
CUST01610,53,1,2600.0,5573.0,0.2534390591108019,0.3027748547091782,0.3059732131605355,0.6639858947910883,0.0300408920483761,0.6619722315731171,0.4754268968544802,19,Male,Metro,"size medium, wedding collection, kurta",5,5
CUST01611,36,1,1140.0,2212.0,0.4527419165554605,0.6969065785679609,0.6196037481033518,0.2120143998982694,0.1683818519983786,0.5387200935062171,0.4184770282906878,25,Female,Tier3,"fit check, compare, delivery time, exchange, collab",3,1
CUST01612,70,1,1180.0,2024.0,0.2743335685308515,0.8238859670025676,0.4505437728486111,0.440995589764569,0.1084606373868199,0.6299579671739179,0.2647962697680295,21,Female,Tier3,"delivery time, size medium, free shipping, jeans",3,1
CUST01613,44,1,1200.0,2196.0,0.3571492805682398,0.8561263694719752,0.2522605866693907,0.5447271679708537,0.2030122453597555,0.6417675386863579,0.2995257808387023,29,Male,Tier3,"delivery time, size guide, wishlist, limited stock, hype",3,1
CUST01614,8,21,1220.0,73790.0,0.5539901613950396,0.2600504297842928,0.6003332657821417,0.1069740329104309,0.2926927013074272,0.9164158344112318,0.4622481007515293,22,Female,Tier2,"jeans, sneaker match, oversized fit",2,3
CUST01615,36,8,1730.0,36821.0,0.2532815915091504,0.1281803357540935,0.4186470308485286,0.3539172088415718,0.2274357603098993,0.5914004325850709,0.2686395693823425,18,Male,Tier2,"my orders, membership, restock, order tracking",4,2
CUST01616,15,15,630.0,5023.0,0.8109666166484641,0.2121687649771033,0.3359557336438294,0.1478166175403295,0.5162276488158412,0.5199366047452061,0.843254945711396,18,Male,Tier3,"coupon, lowest price, cashback, bogo offer, flat 50% off",0,0
CUST01617,20,15,770.0,15363.0,0.7690769154410211,0.2010260444446164,0.6341761244412263,0.2241427264250715,0.1416811491337023,0.589738065622219,0.2779755173989925,24,Female,Tier3,"t-shirt, bogo offer, discount, budget",0,0
CUST01618,60,3,2030.0,15072.0,0.3778076249115592,0.227030621049447,0.4074759062072059,0.5124088889643693,0.0801152048284247,0.2520890906744142,0.6960822078967965,40,Male,Tier2,"saree, t-shirt, cotton, kurta set, festive",5,6
CUST01619,61,3,2890.0,9011.0,0.38237518971657,0.3155193899366793,0.340618208708882,0.4782510190321959,0.181130772258922,0.3360973273716653,0.350272145134913,41,Male,Tier2,"family pack, exchange, sherwani",5,6
CUST01620,46,7,4270.0,35957.0,0.0555937859676167,0.3226394489312287,0.3023550901504885,0.5867577324221829,0.1108871774273285,0.3371845932481683,0.0612247292781355,38,Female,Tier2,"designer drop, t-shirt, curated, luxury, repeat order",1,4
CUST01621,20,5,1660.0,12873.0,0.1958119727523187,0.3236900685582731,0.649894378651835,0.3295824229984612,0.0205231983497036,0.5616218770515787,0.4848694220583888,24,Male,Tier2,"kurta, streetwear, sneaker match, limited stock",2,3
CUST01622,14,3,1730.0,11425.0,0.1492829267320254,0.2227070266119546,0.678387261151073,0.1417741410690307,0.1798385977798962,0.6721599808017077,0.2773564453728188,20,Male,Tier3,"streetwear, drop alert, still deciding, limited stock",2,3
CUST01623,65,7,1570.0,12075.0,0.5919552390610815,0.5032444880167611,0.416839861601271,0.5257499576573407,0.0574101807413881,0.6043842949732129,0.2445722189329377,23,Female,Tier2,"diwali sale, occasion wear, still deciding, reviews, return policy",3,6
CUST01624,12,6,1670.0,9815.0,0.277841496386966,0.2257567385750111,0.8934855173505659,0.084797784570144,0.0217166980792899,0.7676804536577975,0.362508478903881,24,Female,Metro,"premium, oversized fit, cotton, collab",2,3
CUST01625,51,2,2370.0,4776.0,0.419755513750381,0.0765807270453645,0.4971272741330297,0.3422044484569137,0.1606682774100565,0.4468923015114117,0.5992898838388274,25,Male,Tier3,"ethnic wear, family pack, kurta, sherwani, saree",5,1
CUST01626,10,10,1400.0,30005.0,0.3246807598303642,0.3028167371925696,0.8994704250821824,0.0779049036369538,0.0226246712808637,0.8994823636412,0.6126006485947575,22,Male,Tier2,"collab, hype, restock alert, t-shirt, oversized fit",2,3
CUST01627,83,2,1600.0,2453.0,0.4736618017404903,0.6323341210776957,0.4045451364206182,0.4000579282671579,0.1953969353122239,0.6883957628365948,0.2193672081546128,29,Female,Tier3,"cod available, free shipping, reviews",3,1
CUST01628,8,11,1060.0,8911.0,0.5109502360049268,0.1041200380209273,0.7111937221179294,0.0799016924299877,0.2089045854520829,0.8351704830619299,0.2844441564840028,20,Male,Metro,"cotton, restock alert, kurta, trending now, streetwear",2,3
CUST01629,46,4,3600.0,33294.0,0.0672631298620313,0.1383926085272215,0.3212737798255524,0.3507069202701639,0.3280192999042838,0.3246496572425416,0.2249528146456632,33,Male,Metro,"designer drop, full price, curated, exchange, exclusive collection",1,4
CUST01630,54,1,1350.0,1644.0,0.4280484810975685,0.6952283156910937,0.3367950291301695,0.154503604663904,0.5087013662059265,0.4080636637761008,0.4668697372200734,36,Female,Tier3,"reviews, compare, cod available, fit check, still deciding",3,1
CUST01631,62,1,1220.0,1753.0,0.5056052892492336,0.7398088772954368,0.1063532263611583,0.141965134879961,0.7516816387588806,0.769239512579266,0.3410582327759018,33,Female,Metro,"size medium, cod available, return policy",3,5
CUST01632,45,4,2310.0,11714.0,0.3148768954429964,0.4638047820307701,0.3142090156311836,0.2646692025107471,0.4211217818580692,0.4391135548400808,0.4484741247018178,37,Female,Tier3,"favorite brand, gifting, saree, jeans, occasion wear",5,1
CUST01633,12,9,1740.0,19577.0,0.2462913632474956,0.170453871506267,0.4585235510935704,0.3212598061785118,0.2202166427279177,0.7058998576170008,0.2905935741379738,29,Female,Metro,"trending now, drop alert, reels, collab",2,3
CUST01634,24,3,1350.0,8309.0,0.3500412350462874,0.0466947344683387,0.2776216750009643,0.3690187513471601,0.3533595736518755,0.4584288453664399,0.2589552629207727,32,Female,Tier2,"try first order, membership, free shipping, loyalty points",4,2
CUST01635,54,6,1880.0,8552.0,0.2140191491707041,0.1927042204723566,0.5611057075043786,0.3667048427467126,0.0721894497489086,0.3195456082182667,0.274286850847297,27,Male,Tier2,"early access, repeat order, restock",4,2
CUST01636,37,4,1910.0,18955.0,0.2752376472493485,0.0988586361762955,0.4122965609814968,0.3419748453095613,0.2457285937089417,0.2819372733278937,0.2214990231594574,30,Female,Tier2,"early access, repeat order, jeans, order tracking",4,2
CUST01637,18,4,860.0,4583.0,0.6115476678658158,0.5013585726549041,0.6021332590604127,0.2431911759773684,0.1546755649622188,0.5720113250018466,0.7756219954541533,25,Female,Tier2,"budget, coupon, bogo offer, combo offer",0,0
CUST01638,73,1,1410.0,1109.0,0.5222506293049581,0.7972489943816342,0.2582190975606852,0.4477237504114788,0.2940571520278359,0.3756860390317892,0.4374055522658994,33,Female,Tier3,"fit check, reviews, still deciding",3,1
CUST01639,102,5,3640.0,30662.0,0.3356030468003138,0.4780709441429036,0.3206341871834027,0.6039933535917343,0.0753724592248629,0.3206536785945745,0.3296829546608344,32,Female,Tier3,"festive, kurta set, diwali sale",5,1
CUST01640,23,3,1450.0,5125.0,0.4015631914377185,0.1221711049198191,0.5931047945969289,0.3549120343479123,0.0519831710551587,0.4511121119581334,0.1921681153165129,41,Male,Tier2,"lowest price, free shipping, repeat order, early access",4,2
CUST01641,13,2,570.0,1051.0,0.930256604810688,0.2198002876996018,0.4532271143589064,0.418794545407754,0.1279783402333395,0.2339376921110408,0.3897506729529056,24,Female,Metro,"flat 50% off, lowest price, sale, cashback, coupon",0,0
CUST01642,77,2,2600.0,11875.0,0.1975262153727277,0.2816093737610161,0.2510796159050326,0.4790009115945962,0.2699194725003712,0.3765405581866324,0.4930871997706202,33,Male,Tier2,"gifting, saree, diwali sale, ethnic wear, festive",5,6
CUST01643,50,2,1030.0,1153.0,0.6217433282726263,0.3963582501551501,0.5597256214281875,0.4091093248313573,0.0311650537404553,0.7410454947845627,0.7160926692331174,18,Female,Tier2,"hype, first order discount, restock alert, sneaker match, referral code",6,6
CUST01644,64,5,1880.0,8831.0,0.3591412458324702,0.1628186262727357,0.3144893270975282,0.5464714177758574,0.1390392551266144,0.4675972546085389,0.1864954188978352,26,Female,Tier3,"compare, usual size, return policy, t-shirt",4,1
CUST01645,8,7,2020.0,9265.0,0.18568457192925,0.3067251344026555,0.4589748526840523,0.3994001039062925,0.1416250434096552,0.5966291075007625,0.3956273288310974,25,Female,Metro,"cotton, collab, delivery time",2,3
CUST01646,12,9,610.0,6931.0,0.7479653648115925,0.2555504133773577,0.8572336502416632,0.1154746416312963,0.0272917081270405,0.6091967855992051,0.6777454071583028,30,Male,Tier3,"bogo offer, discount, lowest price, new user offer",0,0
CUST01647,9,4,1230.0,10695.0,0.4091069952098016,0.2479550545520683,0.4144220576028321,0.5603081946973345,0.0252697476998335,0.7768390199710327,0.3393364645880954,28,Female,Tier3,"trending now, hype, limited stock, sneaker match, collab",2,1
CUST01648,56,2,1900.0,8327.0,0.1946335658122571,0.1014760007701876,0.6080016792267866,0.3732349892767033,0.0187633314965101,0.1492290362663646,0.1931551899431193,34,Male,Metro,"my orders, collab, loyalty points, usual size, hype",4,2
CUST01649,43,1,1830.0,4286.0,0.3659527795334305,0.0866102386148947,0.6659606802333445,0.061415418807779,0.2726239009588765,0.3103228011755387,0.1709493900940188,25,Male,Tier3,"my orders, favorite brand, new arrivals",4,2
CUST01650,39,12,1340.0,13935.0,0.4021742480362225,0.0570230119451642,0.3044025295096688,0.3204658525317189,0.3751316179586121,0.3469159657242535,0.2272768279725896,31,Male,Tier2,"restock, membership, kurta",4,2
CUST01651,54,3,2220.0,12177.0,0.4905548635620211,0.5218590865248509,0.224005977684307,0.4345203160009674,0.3414737063147255,0.4763566185093618,0.6275794349347834,31,Female,Tier2,"festive, kurta set, sherwani, wedding collection",5,6
CUST01652,10,2,1210.0,2029.0,0.4330023657394315,0.2954132304798071,0.829866668676067,0.120699208435729,0.049434122888204,0.7641845817707031,0.2523856403833046,21,Female,Metro,"streetwear, limited stock, oversized fit, new drop, trending now",2,3
CUST01653,36,11,1690.0,27252.0,0.1493748326181937,0.0569028466569902,0.5109751975928829,0.3773525433041911,0.1116722591029259,0.5762900694491383,0.1917158708985289,35,Male,Tier3,"new arrivals, membership, favorite brand",4,2
CUST01654,46,3,1290.0,7209.0,0.4159310768155065,0.4905931974065301,0.5685654108351772,0.167609642640577,0.2638249465242458,0.3729936396881351,0.4842722027936488,20,Female,Tier2,"unboxing, reels, new user offer, size medium",6,6
CUST01655,18,11,590.0,9800.0,0.801912792702445,0.1785978974738097,0.4822583670228034,0.3568717443728176,0.1608698886043791,0.7006298163120958,0.7496745845952095,26,Female,Tier3,"discount, jeans, budget",0,0
CUST01656,43,1,4690.0,5835.0,0.0763597920857113,0.3455716983429646,0.107188180680163,0.7609984630097769,0.1318133563100601,0.2274304141905089,0.0979119765244311,33,Female,Metro,"limited edition, made to order, premium",1,4
CUST01657,10,1,1010.0,1076.0,0.3279711439639297,0.5988730109250479,0.9396375140962684,0.04746564105834,0.0128968448453915,0.8027155433981477,0.365711817020436,27,Male,Metro,"streetwear, limited stock, hype",2,3
